Name,Id,Description,Level,Power,BaseIntensity,Variance,BaseMana,BaseRangeConstant,BaseRangeMod,Boost,BoostVariance,MaxBoost,Category,ComponentLoss,CritFrequency,CritMultiplier,DamageRatio,DamageType,Destination,DotDuration,Duration,ElementalModifier,GetDamagePerTick,GetNumTicks,IconID,IsBeneficial,IsFellowshipSpell,IsHarmful,IsImpenBaneType,IsNegativeRedirectable,IsOtherNegativeRedirectable,IsPortalSpell,IsProjectile,IsResistable,IsSelfTargeted,IsTracking,LossPercent,MinDamage,MaxDamage,DispelSchool,Number,NumberVariance,MinPower,MaxPower,PowerVariance,MetaSpellType,NonComponentTargetType,NotFound,NumProjectiles,NumProjectilesVariance,PortalLifetime,Position,PowerMod,Proportion,RecoveryAmount,RecoveryInterval,School,SlayerCreatureType,SlayerDamageBonus,Source,SourceLoss,SpellEconomyMod,SpreadAngle,StatModKey,StatModType,StatModVal,TargetEffect,FizzleEffect,CasterEffect,TransferCap,TransferFlags,UpdatesMaxVitals,UpdatesRunRate,VitalDamageType,Wcid,WeenieClassId
Aura of Defender Self III,1602,Increases the Melee Defense skill modifier of a weapon or magic caster by 7.5%.,3,100,0,0,30,25,0,0,0,0,DefenseModRaising,0.1,0,1,1,Undef,Undef,0,1800,1,0,0,100673988,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],100,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,169,"Float, SingleStat, Additive",0.075,EnchantUpYellow,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,1800
Aura of Defender Self IV,1603,Increases the Melee Defense skill modifier of a weapon or magic caster by 10%.,4,150,0,0,40,25,0,0,0,0,DefenseModRaising,0.15,0,1,1,Undef,Undef,0,1800,1,0,0,100673988,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],150,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,169,"Float, SingleStat, Additive",0.1,EnchantUpYellow,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,1800
Aura of Defender Self V,1604,Increases the Melee Defense skill modifier of a weapon or magic caster by 13%.,5,200,0,0,50,25,0,0,0,0,DefenseModRaising,0.2,0,1,1,Undef,Undef,0,1800,1,0,0,100673988,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],200,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,169,"Float, SingleStat, Additive",0.13,EnchantUpYellow,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,1800
Aura of Defender Self VI,1605,Increases the Melee Defense skill modifier of a weapon or magic caster by 15%.,6,250,0,0,60,25,0,0,0,0,DefenseModRaising,0.3,0,1,1,Undef,Undef,0,2700,1,0,0,100673988,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],250,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,169,"Float, SingleStat, Additive",0.15,EnchantUpYellow,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,2700
Lure Blade I,1606,Decreases the Melee Defense skill modifier of a weapon or magic caster by 3%.,1,25,0,0,10,25,0,0,0,0,DefenseModLowering,0.01,0,1,1,Undef,Undef,0,60,1,0,0,100673985,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,WeaponOrCaster,FALSE,0,0,0,00000001 [0 0 0],25,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,29,"Float, SingleStat, Additive",-0.03,EnchantDownYellow,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,60
Lure Blade II,1607,Decreases the Melee Defense skill modifier of a weapon or magic caster by 5%.,2,75,0,0,20,25,0,0,0,0,DefenseModLowering,0.05,0,1,1,Undef,Undef,0,90,1,0,0,100673985,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,WeaponOrCaster,FALSE,0,0,0,00000001 [0 0 0],75,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,29,"Float, SingleStat, Additive",-0.05,EnchantDownYellow,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,90
Lure Blade III,1608,Decreases the Melee Defense skill modifier of a weapon or magic caster by 7.5%.,3,125,0,0,30,25,0,0,0,0,DefenseModLowering,0.1,0,1,1,Undef,Undef,0,120,1,0,0,100673985,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,WeaponOrCaster,FALSE,0,0,0,00000001 [0 0 0],125,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,29,"Float, SingleStat, Additive",-0.075,EnchantDownYellow,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,120
Lure Blade IV,1609,Decreases the Melee Defense skill modifier of a weapon or magic caster by 10%.,4,175,0,0,40,25,0,0,0,0,DefenseModLowering,0.15,0,1,1,Undef,Undef,0,150,1,0,0,100673985,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,WeaponOrCaster,FALSE,0,0,0,00000001 [0 0 0],175,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,29,"Float, SingleStat, Additive",-0.1,EnchantDownYellow,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,150
Lure Blade V,1610,Decreases the Melee Defense skill modifier of a weapon or magic caster by 13%.,5,225,0,0,50,25,0,0,0,0,DefenseModLowering,0.2,0,1,1,Undef,Undef,0,180,1,0,0,100673985,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,WeaponOrCaster,FALSE,0,0,0,00000001 [0 0 0],225,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,29,"Float, SingleStat, Additive",-0.13,EnchantDownYellow,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,180
Lure Blade VI,1611,Decreases the Melee Defense skill modifier of a weapon or magic caster by 15%.,6,275,0,0,60,25,0,0,0,0,DefenseModLowering,0.3,0,1,1,Undef,Undef,0,210,1,0,0,100673985,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,WeaponOrCaster,FALSE,0,0,0,00000001 [0 0 0],275,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,29,"Float, SingleStat, Additive",-0.15,EnchantDownYellow,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,210
Aura of Blood Drinker Self II,1612,Increases a weapon's damage value by 4 points.,2,50,0,0,20,25,0,0,0,0,DamageRaising,0.05,0,1,1,Undef,Undef,0,1800,1,0,0,100673986,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],50,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,360,"Int, SingleStat, Additive, Beneficial",4,EnchantUpRed,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,1800
Aura of Blood Drinker Self III,1613,Increases a weapon's damage value by 8 points.,3,100,0,0,30,25,0,0,0,0,DamageRaising,0.1,0,1,1,Undef,Undef,0,1800,1,0,0,100673986,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],100,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,360,"Int, SingleStat, Additive, Beneficial",8,EnchantUpRed,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,1800
Aura of Blood Drinker Self IV,1614,Increases a weapon's damage value by 12 points.,4,150,0,0,40,25,0,0,0,0,DamageRaising,0.15,0,1,1,Undef,Undef,0,1800,1,0,0,100673986,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],150,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,360,"Int, SingleStat, Additive, Beneficial",12,EnchantUpRed,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,1800
Aura of Blood Drinker Self V,1615,Increases a weapon's damage value by 16 points.,5,200,0,0,50,25,0,0,0,0,DamageRaising,0.2,0,1,1,Undef,Undef,0,1800,1,0,0,100673986,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],200,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,360,"Int, SingleStat, Additive, Beneficial",16,EnchantUpRed,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,1800
Aura of Blood Drinker Self VI,1616,Increases a weapon's damage value by 20 points.,6,250,0,0,60,25,0,0,0,0,DamageRaising,0.3,0,1,1,Undef,Undef,0,2700,1,0,0,100673986,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],250,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,360,"Int, SingleStat, Additive, Beneficial",20,EnchantUpRed,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,2700
Blood Loather II,1617,Decreases a weapon's damage value by 4 points.,2,75,0,0,20,25,0,0,0,0,DamageLowering,0.05,0,1,1,Undef,Undef,0,90,1,0,0,100673987,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Weapon,FALSE,0,0,0,00000001 [0 0 0],75,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,44,"Int, SingleStat, Additive",-4,EnchantDownRed,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,90
Blood Loather III,1618,Decreases a weapon's damage value by 8 points.,3,125,0,0,30,25,0,0,0,0,DamageLowering,0.1,0,1,1,Undef,Undef,0,120,1,0,0,100673987,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Weapon,FALSE,0,0,0,00000001 [0 0 0],125,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,44,"Int, SingleStat, Additive",-8,EnchantDownRed,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,120
Blood Loather IV,1619,Decreases a weapon's damage value by 12 points.,4,175,0,0,40,25,0,0,0,0,DamageLowering,0.15,0,1,1,Undef,Undef,0,150,1,0,0,100673987,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Weapon,FALSE,0,0,0,00000001 [0 0 0],175,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,44,"Int, SingleStat, Additive",-12,EnchantDownRed,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,150
Blood Loather V,1620,Decreases a weapon's damage value by 16 points.,5,225,0,0,60,25,0,0,0,0,DamageLowering,0.2,0,1,1,Undef,Undef,0,180,1,0,0,100673987,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Weapon,FALSE,0,0,0,00000001 [0 0 0],225,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,44,"Int, SingleStat, Additive",-16,EnchantDownRed,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,180
Blood Loather VI,1621,Decreases a weapon's damage value by 20 points.,6,275,0,0,70,25,0,0,0,0,DamageLowering,0.3,0,1,1,Undef,Undef,0,210,1,0,0,100673987,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Weapon,FALSE,0,0,0,00000001 [0 0 0],275,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,44,"Int, SingleStat, Additive",-20,EnchantDownRed,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,210
Aura of Swift Killer Self II,1623,Improves a weapon's speed by 20 points.,2,50,0,0,20,25,0,0,0,0,WeaponTimeRaising,0.05,0,1,1,Undef,Undef,0,1800,1,0,0,100673991,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],50,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,361,"Int, SingleStat, Additive, Beneficial",-20,EnchantUpGreen,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,1800
Aura of Swift Killer Self III,1624,Improves a weapon's speed by 30 points.,3,100,0,0,30,25,0,0,0,0,WeaponTimeRaising,0.1,0,1,1,Undef,Undef,0,1800,1,0,0,100673991,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],100,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,361,"Int, SingleStat, Additive, Beneficial",-30,EnchantUpGreen,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,1800
Aura of Swift Killer Self IV,1625,Improves a weapon's speed by 40 points.,4,150,0,0,40,25,0,0,0,0,WeaponTimeRaising,0.15,0,1,1,Undef,Undef,0,1800,1,0,0,100673991,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],150,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,361,"Int, SingleStat, Additive, Beneficial",-40,EnchantUpGreen,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,1800
Aura of Swift Killer Self V,1626,Improves a weapon's speed by 50 points.,5,200,0,0,50,25,0,0,0,0,WeaponTimeRaising,0.2,0,1,1,Undef,Undef,0,1800,1,0,0,100673991,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],200,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,361,"Int, SingleStat, Additive, Beneficial",-50,EnchantUpGreen,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,1800
Aura of Swift Killer Self VI,1627,Improves a weapon's speed by 60 points.,6,250,0,0,60,25,0,0,0,0,WeaponTimeRaising,0.3,0,1,1,Undef,Undef,0,2700,1,0,0,100673991,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],250,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,361,"Int, SingleStat, Additive, Beneficial",-60,EnchantUpGreen,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,2700
Leaden Weapon II,1629,Worsens a weapon's speed by 20 points.,2,75,0,0,20,25,0,0,0,0,WeaponTimeLowering,0.05,0,1,1,Undef,Undef,0,90,1,0,0,100673990,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Weapon,FALSE,0,0,0,00000001 [0 0 0],75,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,49,"Int, SingleStat, Additive",20,EnchantDownGreen,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,90
Leaden Weapon III,1630,Worsens a weapon's speed by 30 points.,3,125,0,0,30,25,0,0,0,0,WeaponTimeLowering,0.1,0,1,1,Undef,Undef,0,120,1,0,0,100673990,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Weapon,FALSE,0,0,0,00000001 [0 0 0],125,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,49,"Int, SingleStat, Additive",30,EnchantDownGreen,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,120
Leaden Weapon IV,1631,Worsens a weapon's speed by 40 points.,4,175,0,0,40,25,0,0,0,0,WeaponTimeLowering,0.15,0,1,1,Undef,Undef,0,150,1,0,0,100673990,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Weapon,FALSE,0,0,0,00000001 [0 0 0],175,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,49,"Int, SingleStat, Additive",40,EnchantDownGreen,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,150
Leaden Weapon V,1632,Worsens a weapon's speed by 50 points.,5,225,0,0,60,25,0,0,0,0,WeaponTimeLowering,0.2,0,1,1,Undef,Undef,0,180,1,0,0,100673990,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Weapon,FALSE,0,0,0,00000001 [0 0 0],225,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,49,"Int, SingleStat, Additive",50,EnchantDownGreen,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,180
Leaden Weapon VI,1633,Worsens a weapon's speed by 60 points.,6,275,0,0,70,25,0,0,0,0,WeaponTimeLowering,0.3,0,1,1,Undef,Undef,0,210,1,0,0,100673990,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Weapon,FALSE,0,0,0,00000001 [0 0 0],275,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,49,"Int, SingleStat, Additive",60,EnchantDownGreen,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,210
Lifestone Recall,1635,Transports the caster to the Lifestone to which they have previously linked.,3,100,0,0,50,0,0,0,0,0,PortalRecall,0.25,0,1,1,Undef,Undef,0,0,1,0,0,100672737,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,PortalRecall,Portal,FALSE,0,0,0,00000001 [0 0 0],100,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,0,Undef,0,Invalid,Invalid,AttribUpBlue,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,0
Lifestone Sending,1636,Transports the target to the last Lifestone he or she used.,3,125,0,0,50,0,0,0,0,0,LifestoneSending,0.25,0,1,1,Undef,Undef,0,0,1,0,0,100672737,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,PortalRecall,Creature,FALSE,0,0,0,00000001 [0 0 0],125,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,0,Undef,0,Invalid,Invalid,AttribUpBlue,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,0
Summon Primary Portal III,1637,"Summons a portal that goes to the destination of the caster's linked portal, set with Primary Portal Tie.",6,250,0,0,110,0,0,0,0,0,PortalItemCreation,1,0,1,1,Undef,Undef,0,0,1,0,0,100672863,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,PortalSummon,Portal,FALSE,0,0,300,00000001 [0 0 0],250,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,0,Undef,0,Invalid,Invalid,AttribUpPurple,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,0
Defenselessness Self II,1639,Decreases the caster's Missile Defense skill by 15 points.,2,75,0,0,30,0,0,0,0,0,MissileDefenseLowering,0.05,0,1,1,Undef,Undef,0,90,1,0,0,100669126,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],75,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,7,"Skill, SingleStat, Additive",-15,SkillDownYellow,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,90
Defenselessness Self III,1640,Decreases the caster's Missile Defense skill by 20 points.,3,125,0,0,40,0,0,0,0,0,MissileDefenseLowering,0.1,0,1,1,Undef,Undef,0,120,1,0,0,100669126,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],125,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,7,"Skill, SingleStat, Additive",-20,SkillDownYellow,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,120
Defenselessness Self VI,1643,Decreases the caster's Missile Defense skill by 35 points.,6,275,0,0,70,0,0,0,0,0,MissileDefenseLowering,0.3,0,1,1,Undef,Undef,0,210,1,0,0,100669126,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],275,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,7,"Skill, SingleStat, Additive",-35,SkillDownYellow,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,210
The Gift of Sarneho,1644,Makes you superfast to catch all the bad people.,6,250,0,0,70,0,0,0,0,0,RunRaising,0,0,1,1,Undef,Undef,0,600,1,0,0,100668295,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],250,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,0,0,24,"Skill, SingleStat, Additive",330,SkillUpGreen,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],TRUE,Undef,0,600
Stamina to Health Self I,1664,Drains one-half of the caster's Stamina and gives 90% of that to his/her Health (maximum of 50).,1,1,0,0,10,0,0,0,0,0,StaminaTransfertocaster,0.01,0,1,1,Undef,Health,0,0,1,0,0,100668350,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.1,0,0,None,0,0,0,0,0,Transfer,Creature,FALSE,0,0,0,00000001 [0 0 0],25,0.5,0,0,LifeMagic,Invalid,0,Stamina,0,0,0,0,Undef,0,SwapHealth_Yellow_To_Red,Invalid,Invalid,50,"CasterSource, CasterDestination",System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,0
Stamina to Health Self II,1665,Drains one-half of the caster's Stamina and gives 100% of that to his/her Health (maximum of 100).,2,50,0,0,20,0,0,0,0,0,StaminaTransfertocaster,0.05,0,1,1,Undef,Health,0,0,1,0,0,100668350,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Transfer,Creature,FALSE,0,0,0,00000001 [0 0 0],50,0.5,0,0,LifeMagic,Invalid,0,Stamina,0,0,0,0,Undef,0,SwapHealth_Yellow_To_Red,Invalid,Invalid,100,"CasterSource, CasterDestination",System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,0
